                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    454,                0.40101,                 0.3046,                 1.0128,                0.99599,                 0.9125,                0.97088,                0.89454,                0.50763,                 0.3376,                 1.1011,              0.0005051,              0.0005051,              0.0005051
                    455,                 0.4222,                0.31293,                 1.0386,                0.94809,                   0.95,                0.96943,                0.89002,                0.50122,                0.32729,                 1.1017,              0.0005018,              0.0005018,              0.0005018
                    456,                0.42985,                0.32421,                  1.028,                0.93489,                   0.95,                0.96608,                0.89119,                0.50733,                0.33057,                 1.0883,              0.0004985,              0.0004985,              0.0004985
                    457,                0.41169,                0.30337,                  1.009,                0.97063,                    0.9,                0.96545,                0.88727,                 0.5098,                0.33566,                 1.0817,              0.0004952,              0.0004952,              0.0004952
                    458,                0.39881,                0.28431,                0.98954,                0.96095,                0.92289,                 0.9648,                0.89443,                0.50154,                0.35559,                 1.0768,              0.0004919,              0.0004919,              0.0004919
                    459,                0.39635,                0.29579,                 1.0009,                0.97318,                0.90719,                0.95698,                0.88273,                0.47609,                0.34704,                 1.0431,              0.0004886,              0.0004886,              0.0004886
                    460,                0.41465,                0.29925,                 1.0124,                0.95976,                 0.9125,                0.95855,                0.88627,                0.47284,                0.34968,                 1.0372,              0.0004853,              0.0004853,              0.0004853
                    461,                0.42919,                0.31975,                   1.02,                0.95375,                 0.9125,                0.95866,                0.88946,                0.47693,                0.33116,                 1.0694,               0.000482,               0.000482,               0.000482
                    462,                0.41888,                0.29909,                 1.0023,                0.96088,                0.92104,                0.96136,                0.88747,                 0.4938,                0.33702,                 1.0914,              0.0004787,              0.0004787,              0.0004787
                    463,                0.42147,                0.29851,                 1.0106,                0.95231,                  0.925,                0.96246,                0.88817,                0.49019,                0.32897,                 1.0816,              0.0004754,              0.0004754,              0.0004754
                    464,                0.44723,                0.31344,                 1.0573,                0.94573,                  0.925,                0.96988,                0.88764,                  0.491,                0.32902,                 1.0817,              0.0004721,              0.0004721,              0.0004721
                    465,                0.41192,                0.29495,                0.99664,                0.97277,                0.89317,                0.96759,                0.88795,                0.47792,                0.33937,                 1.0604,              0.0004688,              0.0004688,              0.0004688
                    466,                0.39242,                0.29127,                 1.0092,                0.97276,                0.89271,                0.96339,                 0.8925,                0.50003,                0.34869,                 1.0817,              0.0004655,              0.0004655,              0.0004655
                    467,                0.41837,                0.30492,                 1.0241,                0.97263,                0.88847,                0.96448,                0.89401,                0.48961,                0.34803,                 1.0678,              0.0004622,              0.0004622,              0.0004622
                    468,                0.42052,                0.30604,                 1.0239,                0.92368,                 0.9375,                0.96345,                0.89646,                0.48119,                0.33331,                 1.0696,              0.0004589,              0.0004589,              0.0004589
                    469,                0.40947,                0.30838,                   1.01,                0.93699,                 0.9375,                0.96444,                0.89775,                0.47405,                0.33519,                 1.0589,              0.0004556,              0.0004556,              0.0004556
                    470,                0.42102,                0.30793,                 1.0138,                0.93584,                   0.95,                0.96507,                0.89189,                0.48436,                0.33284,                 1.0585,              0.0004523,              0.0004523,              0.0004523
                    471,                0.41109,                0.31137,                  1.005,                 0.9376,                   0.95,                0.96718,                0.89329,                0.49232,                0.31601,                  1.062,               0.000449,               0.000449,               0.000449
                    472,                0.38817,                0.28988,                 1.0088,                0.93366,                   0.95,                0.96649,                0.90152,                0.47389,                0.31317,                 1.0479,              0.0004457,              0.0004457,              0.0004457
                    473,                0.40301,                0.30185,                 1.0042,                0.94694,                   0.95,                0.96719,                0.89455,                0.46835,                0.32161,                  1.036,              0.0004424,              0.0004424,              0.0004424
                    474,                0.41933,                0.30818,                 1.0195,                0.94996,                0.94917,                 0.9655,                0.89384,                0.48732,                0.32876,                 1.0654,              0.0004391,              0.0004391,              0.0004391
                    475,                0.40758,                0.30165,                 1.0114,                0.96647,                    0.9,                0.96306,                0.89076,                0.49305,                0.33955,                 1.0805,              0.0004358,              0.0004358,              0.0004358
                    476,                0.40077,                0.30846,                 1.0257,                0.96009,                 0.9022,                0.96319,                 0.8918,                0.48568,                0.33357,                 1.0734,              0.0004325,              0.0004325,              0.0004325
                    477,                0.38078,                0.28068,                0.99363,                0.97902,                    0.9,                 0.9648,                0.89557,                0.48661,                0.33292,                  1.061,              0.0004292,              0.0004292,              0.0004292
                    478,                0.38459,                0.29195,                  0.994,                0.99538,                    0.9,                0.96483,                0.89181,                0.47595,                0.34135,                 1.0406,              0.0004259,              0.0004259,              0.0004259
                    479,                0.39594,                0.29492,                  1.016,                0.99054,                    0.9,                0.96524,                0.89199,                0.47525,                0.33843,                 1.0445,              0.0004226,              0.0004226,              0.0004226
                    480,                0.38788,                0.28981,                 1.0051,                0.96101,                0.92425,                0.96594,                0.89109,                0.48061,                0.32323,                 1.0519,              0.0004193,              0.0004193,              0.0004193
                    481,                0.41504,                0.30894,                  1.015,                0.95837,                 0.9375,                0.96569,                0.89679,                0.48116,                0.31886,                 1.0564,               0.000416,               0.000416,               0.000416
                    482,                0.37964,                0.28852,                0.99001,                0.95842,                  0.925,                0.96377,                0.88995,                0.47645,                0.32072,                 1.0567,              0.0004127,              0.0004127,              0.0004127
                    483,                0.38979,                 0.3058,                 1.0035,                0.94766,                  0.925,                0.96316,                 0.8832,                0.48833,                0.33486,                 1.0725,              0.0004094,              0.0004094,              0.0004094
                    484,                0.38076,                0.28906,                0.99493,                0.94908,                 0.9375,                0.96336,                0.88421,                0.48022,                  0.321,                 1.0598,              0.0004061,              0.0004061,              0.0004061
                    485,                0.37004,                0.28308,                0.98789,                0.94906,                0.93166,                0.96484,                0.89594,                0.46395,                0.30158,                 1.0456,              0.0004028,              0.0004028,              0.0004028
                    486,                0.38573,                0.29277,                0.99525,                0.96139,                0.93388,                0.96547,                0.89875,                0.46306,                0.31046,                 1.0447,              0.0003995,              0.0003995,              0.0003995
                    487,                0.37936,                0.29544,                0.99658,                0.96792,                   0.95,                0.97049,                 0.8952,                0.47368,                0.31438,                 1.0598,              0.0003962,              0.0003962,              0.0003962
                    488,                0.40402,                0.29453,                 1.0011,                0.97308,                0.90387,                 0.9644,                0.88127,                0.50245,                 0.3227,                 1.1012,              0.0003929,              0.0003929,              0.0003929
                    489,                0.39272,                0.29428,                  1.013,                0.97084,                  0.925,                0.96601,                0.89158,                0.47428,                0.32456,                  1.045,              0.0003896,              0.0003896,              0.0003896
                    490,                0.39691,                0.29993,                  1.006,                0.95464,                 0.9375,                0.96655,                0.89509,                 0.4706,                0.32767,                 1.0328,              0.0003863,              0.0003863,              0.0003863
                    491,                0.39121,                0.29514,                0.98519,                0.94962,                0.94246,                0.96586,                0.89712,                0.48068,                0.32116,                 1.0477,               0.000383,               0.000383,               0.000383
                    492,                0.41076,                0.30716,                 1.0224,                0.97092,                  0.925,                0.96585,                0.89973,                0.47589,                0.31216,                 1.0496,              0.0003797,              0.0003797,              0.0003797
                    493,                 0.4141,                0.30551,                 1.0391,                 0.9673,                  0.925,                0.96467,                0.88696,                0.47939,                0.32013,                 1.0614,              0.0003764,              0.0003764,              0.0003764
                    494,                 0.3995,                0.29741,                 1.0082,                0.94886,                0.92778,                 0.9639,                0.89441,                0.47824,                0.31894,                 1.0674,              0.0003731,              0.0003731,              0.0003731
                    495,                0.42609,                0.32107,                 1.0114,                 0.9352,                 0.9375,                0.96415,                0.89758,                0.48081,                0.32698,                   1.08,              0.0003698,              0.0003698,              0.0003698
                    496,                0.38216,                0.29003,                 1.0145,                0.92679,                   0.95,                0.96509,                0.89949,                0.47015,                0.33292,                  1.051,              0.0003665,              0.0003665,              0.0003665
                    497,                0.37672,                0.28378,                0.99509,                0.92282,                   0.95,                0.96574,                0.90106,                0.44041,                0.33901,                 1.0118,              0.0003632,              0.0003632,              0.0003632
                    498,                0.40043,                0.28763,                 1.0064,                0.91547,                0.94771,                 0.9663,                0.89812,                0.44353,                 0.3421,                 1.0129,              0.0003599,              0.0003599,              0.0003599
                    499,                0.38647,                0.28971,                 1.0078,                 0.9596,                0.89077,                0.96498,                0.89843,                0.45492,                0.33774,                 1.0283,              0.0003566,              0.0003566,              0.0003566
                    500,                0.38584,                0.29505,                0.99648,                0.96046,                 0.9109,                0.96331,                0.89523,                 0.4619,                0.33481,                 1.0403,              0.0003533,              0.0003533,              0.0003533
                    501,                0.39572,                0.28939,                 1.0041,                0.95213,                 0.9125,                0.96342,                0.89917,                0.45667,                0.33327,                  1.034,                0.00035,                0.00035,                0.00035
                    502,                0.38219,                0.28286,                 1.0002,                0.98637,                 0.9049,                0.96447,                0.90242,                0.45821,                0.33236,                 1.0312,              0.0003467,              0.0003467,              0.0003467
                    503,                0.39586,                0.29605,                 1.0234,                0.98302,                 0.9125,                 0.9649,                0.90175,                0.44942,                0.33116,                 1.0114,              0.0003434,              0.0003434,              0.0003434
                    504,                0.37192,                0.27332,                0.99246,                0.98242,                 0.9125,                0.96404,                 0.8998,                0.44847,                0.33753,                 1.0258,              0.0003401,              0.0003401,              0.0003401
                    505,                0.41981,                0.30177,                 1.0208,                0.97327,                0.91014,                0.96343,                0.89832,                 0.4528,                0.33519,                 1.0378,              0.0003368,              0.0003368,              0.0003368
                    506,                0.38511,                0.28833,                0.99933,                0.93924,                  0.925,                0.96325,                0.90008,                0.45724,                 0.3311,                 1.0428,              0.0003335,              0.0003335,              0.0003335
                    507,                0.40578,                0.30148,                0.99821,                0.97311,                0.90467,                0.96548,                0.89939,                 0.4592,                0.32983,                  1.035,              0.0003302,              0.0003302,              0.0003302
                    508,                0.39316,                0.27834,                0.98437,                0.97357,                0.92105,                0.96686,                0.89924,                0.46878,                0.31908,                 1.0377,              0.0003269,              0.0003269,              0.0003269
                    509,                0.37967,                 0.2857,                0.98858,                0.98491,                  0.925,                0.96765,                 0.9111,                 0.4702,                 0.3163,                 1.0434,              0.0003236,              0.0003236,              0.0003236
                    510,                0.37208,                0.27494,                 1.0082,                      1,                0.92057,                0.96804,                0.90602,                0.47178,                0.30727,                 1.0508,              0.0003203,              0.0003203,              0.0003203
                    511,                0.38786,                 0.2806,                 1.0034,                0.99283,                 0.9125,                0.96765,                0.90195,                0.46913,                0.31561,                 1.0377,               0.000317,               0.000317,               0.000317
                    512,                0.39129,                0.29376,                 1.0095,                0.99105,                 0.9125,                0.96735,                0.89627,                0.47008,                0.32417,                 1.0395,              0.0003137,              0.0003137,              0.0003137
                    513,                0.37289,                0.27681,                0.99442,                0.98352,                 0.9125,                0.96664,                0.89595,                0.46801,                0.32436,                 1.0466,              0.0003104,              0.0003104,              0.0003104
                    514,                0.39253,                0.28585,                 1.0282,                0.97897,                 0.9125,                0.96649,                 0.9034,                0.46657,                0.33203,                 1.0507,              0.0003071,              0.0003071,              0.0003071
                    515,                0.38549,                0.27927,                 1.0002,                0.95785,                  0.925,                 0.9657,                0.89721,                0.48164,                0.34449,                 1.0712,              0.0003038,              0.0003038,              0.0003038
                    516,                0.37182,                0.27865,                 1.0027,                0.94828,                0.91677,                0.96576,                0.90168,                 0.4777,                0.33221,                 1.0616,              0.0003005,              0.0003005,              0.0003005
                    517,                0.36729,                0.27575,                0.99174,                0.97756,                 0.8875,                 0.9659,                0.89713,                 0.4849,                 0.3229,                 1.0717,              0.0002972,              0.0002972,              0.0002972
                    518,                0.38537,                0.27907,                0.97612,                0.98419,                    0.9,                 0.9666,                0.89729,                0.49069,                0.32028,                 1.0804,              0.0002939,              0.0002939,              0.0002939
                    519,                0.39934,                0.29009,                0.99649,                0.99409,                    0.9,                0.96789,                 0.9023,                0.48437,                0.31422,                 1.0758,              0.0002906,              0.0002906,              0.0002906
                    520,                0.38968,                0.29422,                0.99414,                0.97785,                    0.9,                0.96739,                0.89789,                0.48634,                0.31641,                 1.0835,              0.0002873,              0.0002873,              0.0002873
                    521,                 0.3848,                0.27758,                0.99213,                0.97328,                0.91065,                0.96802,                0.90237,                0.47695,                0.31832,                 1.0698,               0.000284,               0.000284,               0.000284
                    522,                0.39149,                0.28962,                0.99295,                0.94765,                   0.95,                0.96774,                0.90196,                0.47716,                0.31229,                 1.0655,              0.0002807,              0.0002807,              0.0002807
                    523,                0.38788,                0.28898,                 1.0078,                0.94985,                0.94697,                0.96816,                0.89903,                0.48737,                0.31751,                 1.0658,              0.0002774,              0.0002774,              0.0002774
                    524,                0.35494,                0.26753,                0.97139,                0.94325,                 0.9375,                 0.9674,                0.90027,                0.48868,                0.31976,                 1.0695,              0.0002741,              0.0002741,              0.0002741
                    525,                0.38243,                0.27819,                0.99841,                0.97302,                 0.9015,                0.96813,                0.89723,                0.49044,                0.31325,                 1.0809,              0.0002708,              0.0002708,              0.0002708
                    526,                0.38541,                0.29073,                 1.0063,                0.98818,                    0.9,                0.96722,                0.89634,                0.48662,                0.31329,                 1.0794,              0.0002675,              0.0002675,              0.0002675
                    527,                0.36864,                0.27122,                0.97681,                0.97744,                    0.9,                0.96669,                0.90174,                0.48547,                0.31718,                 1.0817,              0.0002642,              0.0002642,              0.0002642
                    528,                0.38169,                0.27681,                 1.0255,                0.95998,                  0.925,                0.96701,                0.90014,                 0.4688,                0.30653,                 1.0551,              0.0002609,              0.0002609,              0.0002609
                    529,                0.38897,                0.28976,                 1.0053,                0.95772,                  0.925,                 0.9666,                0.89756,                0.47173,                 0.3053,                 1.0574,              0.0002576,              0.0002576,              0.0002576
                    530,                0.38521,                0.27604,                 1.0035,                0.97399,                0.93621,                0.96661,                 0.8987,                0.48229,                0.30405,                  1.063,              0.0002543,              0.0002543,              0.0002543
                    531,                 0.3662,                0.27127,                 1.0047,                0.96944,                 0.9375,                0.96781,                0.90253,                0.47909,                0.30256,                 1.0511,               0.000251,               0.000251,               0.000251
                    532,                0.36962,                0.27356,                0.98965,                0.97376,                0.92772,                0.96732,                0.90286,                0.48453,                0.31141,                 1.0571,              0.0002477,              0.0002477,              0.0002477
                    533,                0.38172,                0.28067,                 1.0086,                0.94746,                 0.9375,                0.96652,                 0.9064,                0.47448,                 0.3088,                 1.0547,              0.0002444,              0.0002444,              0.0002444
                    534,                0.38355,                0.28513,                0.98628,                0.94922,                 0.9375,                0.96645,                0.90637,                0.47453,                 0.3165,                 1.0622,              0.0002411,              0.0002411,              0.0002411
                    535,                0.37773,                0.27534,                0.99831,                0.95927,                 0.9125,                0.96549,                0.90152,                 0.4707,                0.31453,                 1.0562,              0.0002378,              0.0002378,              0.0002378
                    536,                0.38047,                0.27839,                0.98533,                0.96002,                0.90052,                0.96507,                0.90584,                0.45849,                0.31639,                  1.029,              0.0002345,              0.0002345,              0.0002345
                    537,                0.39535,                0.29341,                 1.0061,                0.97165,                    0.9,                0.96512,                0.90157,                0.45205,                0.32352,                 1.0179,              0.0002312,              0.0002312,              0.0002312
                    538,                0.35972,                0.27311,                0.97199,                 0.9485,                0.92089,                0.96565,                0.90433,                0.44733,                0.31979,                 1.0183,              0.0002279,              0.0002279,              0.0002279
                    539,                0.37134,                0.28955,                0.97318,                0.96056,                0.91344,                0.96563,                0.90193,                0.45912,                0.32041,                 1.0375,              0.0002246,              0.0002246,              0.0002246
                    540,                0.38273,                0.28727,                 1.0086,                0.97301,                0.90125,                0.96521,                0.89926,                 0.4624,                0.32003,                 1.0382,              0.0002213,              0.0002213,              0.0002213
                    541,                0.39445,                0.29004,                  1.003,                0.94921,                0.93449,                0.96561,                0.90291,                0.46407,                0.31781,                  1.036,               0.000218,               0.000218,               0.000218
                    542,                0.37203,                0.28137,                0.99658,                0.94725,                 0.9375,                0.96559,                0.89994,                0.47278,                0.32192,                 1.0448,              0.0002147,              0.0002147,              0.0002147
                    543,                 0.3768,                0.28699,                 1.0051,                0.96593,                  0.925,                0.96507,                0.90309,                0.47222,                0.33332,                 1.0465,              0.0002114,              0.0002114,              0.0002114
                    544,                0.36356,                 0.2685,                0.98524,                0.96198,                  0.925,                0.96593,                0.90173,                0.45012,                0.33763,                 1.0138,              0.0002081,              0.0002081,              0.0002081
                    545,                0.36333,                0.27383,                0.97922,                0.96055,                  0.925,                0.96613,                 0.9006,                0.45423,                0.33812,                 1.0172,              0.0002048,              0.0002048,              0.0002048
                    546,                0.38726,                0.28752,                 1.0195,                0.96142,                0.93445,                0.96575,                0.89857,                0.45001,                0.33658,                 1.0152,              0.0002015,              0.0002015,              0.0002015
                    547,                0.36801,                0.28801,                0.99226,                0.97022,                  0.925,                0.96665,                0.90372,                0.44532,                0.33563,                 1.0104,              0.0001982,              0.0001982,              0.0001982
                    548,                0.37944,                0.27967,                0.99293,                0.96146,                0.93547,                 0.9673,                0.90332,                0.45595,                0.33181,                 1.0247,              0.0001949,              0.0001949,              0.0001949
                    549,                0.37431,                0.28111,                 1.0026,                0.96151,                0.93678,                0.96619,                0.89924,                0.47615,                0.32616,                 1.0541,              0.0001916,              0.0001916,              0.0001916
                    550,                0.36373,                0.28108,                 1.0013,                0.96132,                0.93197,                0.96565,                 0.8977,                0.48474,                0.33323,                 1.0662,              0.0001883,              0.0001883,              0.0001883
                    551,                0.37806,                0.27499,                 1.0102,                 0.9732,                0.90782,                 0.9653,                0.89677,                0.48185,                0.33087,                 1.0647,               0.000185,               0.000185,               0.000185
                    552,                0.35238,                0.26552,                0.97876,                0.97156,                 0.9125,                0.96603,                0.89929,                0.47552,                0.32566,                 1.0556,              0.0001817,              0.0001817,              0.0001817
                    553,                0.36287,                0.26848,                0.97943,                0.97588,                 0.9125,                0.96625,                0.90247,                 0.4727,                0.32626,                 1.0481,              0.0001784,              0.0001784,              0.0001784
                    554,                0.36189,                0.28271,                0.98157,                 0.9709,                 0.9125,                0.96599,                 0.9032,                0.46603,                0.32882,                  1.041,              0.0001751,              0.0001751,              0.0001751
                    555,                0.36585,                 0.2753,                0.98761,                0.97325,                0.90969,                0.96626,                0.90681,                0.45988,                0.32751,                 1.0367,              0.0001718,              0.0001718,              0.0001718
                    556,                0.37029,                0.27614,                0.99601,                0.97313,                0.90542,                0.96531,                  0.904,                0.46451,                0.32916,                 1.0476,              0.0001685,              0.0001685,              0.0001685
                    557,                0.34016,                0.26537,                0.97846,                0.95572,                 0.9125,                0.96428,                0.90066,                0.47104,                0.32851,                 1.0547,              0.0001652,              0.0001652,              0.0001652
                    558,                0.35348,                0.25953,                0.98183,                0.95771,                 0.9125,                0.96434,                0.90041,                0.47681,                0.31827,                 1.0677,              0.0001619,              0.0001619,              0.0001619
                    559,                0.34804,                0.27994,                0.97465,                0.96086,                 0.9207,                0.96539,                0.89784,                0.47003,                0.31294,                 1.0584,              0.0001586,              0.0001586,              0.0001586
                    560,                0.37277,                0.27439,                0.97701,                0.95987,                  0.925,                0.96522,                0.90057,                0.46361,                0.31196,                  1.047,              0.0001553,              0.0001553,              0.0001553
                    561,                 0.3814,                0.28537,                 1.0063,                0.95938,                  0.925,                  0.965,                0.90273,                0.46274,                0.31411,                  1.048,               0.000152,               0.000152,               0.000152
                    562,                0.38072,                0.27774,                 0.9906,                0.94639,                 0.9375,                0.96521,                 0.9053,                0.45705,                0.31351,                 1.0381,              0.0001487,              0.0001487,              0.0001487
                    563,                0.35459,                0.26911,                0.98894,                0.96096,                0.92313,                0.96549,                0.90606,                 0.4552,                0.31114,                 1.0333,              0.0001454,              0.0001454,              0.0001454
                    564,                 0.3344,                0.25535,                0.97445,                0.96101,                0.92424,                0.96568,                0.90244,                0.45948,                0.31785,                 1.0453,              0.0001421,              0.0001421,              0.0001421
                    565,                0.35176,                0.25245,                0.96795,                0.96101,                0.92424,                0.96575,                0.90334,                0.45929,                0.31966,                 1.0468,              0.0001388,              0.0001388,              0.0001388
                    566,                0.35922,                0.25905,                0.97531,                0.96101,                0.92434,                0.96589,                0.90261,                0.45485,                0.31362,                 1.0484,              0.0001355,              0.0001355,              0.0001355
                    567,                0.36087,                0.26814,                0.99891,                0.96094,                0.92252,                0.96524,                 0.8963,                0.46098,                 0.3164,                 1.0539,              0.0001322,              0.0001322,              0.0001322
                    568,                0.38466,                0.29009,                 1.0102,                0.96104,                  0.925,                 0.9655,                0.89848,                0.46687,                0.31304,                  1.054,              0.0001289,              0.0001289,              0.0001289
                    569,                0.36702,                0.26548,                 1.0032,                 0.9463,                  0.925,                0.96535,                0.90599,                0.46871,                0.30738,                   1.05,              0.0001256,              0.0001256,              0.0001256
                    570,                0.35131,                0.26151,                0.98306,                0.94523,                  0.925,                0.96536,                0.90227,                0.47102,                0.30578,                 1.0523,              0.0001223,              0.0001223,              0.0001223
                    571,                0.35962,                0.27242,                0.98741,                0.94414,                  0.925,                  0.965,                0.90135,                0.47075,                0.30995,                  1.053,               0.000119,               0.000119,               0.000119
                    572,                0.34034,                 0.2467,                0.97866,                0.97267,                    0.9,                0.96575,                0.90569,                0.46184,                0.30501,                 1.0452,              0.0001157,              0.0001157,              0.0001157
                    573,                0.34395,                0.26814,                0.98517,                0.93558,                 0.9375,                0.96585,                0.90218,                 0.4611,                0.30796,                 1.0423,              0.0001124,              0.0001124,              0.0001124
                    574,                0.34687,                0.26444,                0.98755,                0.95463,                  0.925,                0.96636,                0.89914,                0.47099,                0.30974,                 1.0529,              0.0001091,              0.0001091,              0.0001091
                    575,                0.35967,                0.26626,                0.97991,                0.94916,                0.93355,                0.96629,                0.89819,                0.47315,                0.31135,                 1.0542,              0.0001058,              0.0001058,              0.0001058
                    576,                0.36068,                0.26692,                0.98173,                0.94859,                 0.9375,                0.96566,                0.90698,                0.46723,                0.30707,                 1.0462,              0.0001025,              0.0001025,              0.0001025
                    577,                0.35746,                 0.2693,                0.98545,                0.94931,                 0.9375,                0.96514,                0.90297,                0.46504,                0.30484,                 1.0447,               9.92e-05,               9.92e-05,               9.92e-05
                    578,                0.35541,                0.27695,                0.97484,                0.94935,                0.93714,                0.96581,                0.89963,                0.46544,                0.30437,                 1.0458,               9.59e-05,               9.59e-05,               9.59e-05
                    579,                0.35837,                0.26326,                0.98914,                0.94926,                 0.9375,                0.96601,                0.89922,                0.46531,                0.29944,                 1.0466,               9.26e-05,               9.26e-05,               9.26e-05
                    580,                0.36771,                0.27302,                0.97989,                0.94928,                0.93575,                0.96572,                0.89696,                0.46762,                0.30115,                 1.0501,               8.93e-05,               8.93e-05,               8.93e-05
                    581,                0.35672,                0.27658,                 0.9793,                0.94506,                  0.925,                 0.9657,                0.90037,                0.46795,                0.30425,                 1.0495,                8.6e-05,                8.6e-05,                8.6e-05
                    582,                0.35189,                0.26996,                0.96761,                0.95819,                  0.925,                0.96592,                0.90195,                0.46667,                 0.3067,                 1.0459,               8.27e-05,               8.27e-05,               8.27e-05
                    583,                0.34685,                0.25322,                0.97735,                 0.9605,                0.91185,                0.96585,                0.90236,                0.46326,                0.30501,                 1.0396,               7.94e-05,               7.94e-05,               7.94e-05
                    584,                0.34521,                0.26795,                0.98058,                0.95949,                    0.9,                0.96532,                0.90601,                0.45564,                0.30748,                 1.0283,               7.61e-05,               7.61e-05,               7.61e-05
                    585,                0.34319,                0.26223,                0.97779,                0.95956,                    0.9,                0.96525,                0.90288,                0.45525,                0.30865,                 1.0264,               7.28e-05,               7.28e-05,               7.28e-05
                    586,                0.36429,                0.26278,                 1.0089,                0.96048,                0.91143,                0.96578,                0.90557,                0.45737,                0.31028,                 1.0258,               6.95e-05,               6.95e-05,               6.95e-05
                    587,                0.35836,                0.27209,                 0.9814,                0.95581,                  0.925,                0.96629,                0.90477,                0.46085,                0.30835,                 1.0298,               6.62e-05,               6.62e-05,               6.62e-05
